data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"25/05/2022";"16:11:00";"219";"ac03 - Aci";"677,3";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"25/05/2022";"19:42:00";"274";"ac02 - Aci";"183";"BR-364/GO";"Oeste";"Colisão lateral no mesmo sentido";0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
"26/05/2022";"17:47:00";"276";"ac03 - Aci";"751,6";"BR-365/MG";"Oeste";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"26/05/2022";"19:02:00";"294";"ac03 - Aci";"51";"BR-364/GO";"Leste";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"28/05/2022";"15:42:00";"207";"ac02 - Aci";"702,41";"BR-365/MG";"Leste";"Choque - Talude ou Barranco";1;0;0;0;0;0;0;0;0;0;1;2;0;0;0
"29/05/2022";"19:41:00";"286";"ac02 - Aci";"706";"BR-365/MG";"Oeste";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;0;3;0;0;0
"30/05/2022";"10:39:00";"131";"ac03 - Aci";"726";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"30/05/2022";"18:49:00";"273";"ac02 - Aci";"800";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;1;0;0;1;0;0;0;0;7;1;0;0;0
"30/05/2022";"18:57:00";"277";"ac03 - Aci";"645,6";"BR-365/MG";"Oeste";"Choque - Sinalização";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"01/06/2022";"08:49:00";"72";"ac02 - Aci";"654,6";"BR-365/MG";"Leste";"Choque - Talude ou Barranco";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"03/06/2022";"13:03:00";"218";"ac03 - Aci";"744,4";"BR-365/MG";"Leste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"03/06/2022";"13:45:00";"224";"ac01 - Aci";"690,53";"BR-365/MG";"Leste";"Atropelamento - Ambulante";1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"04/06/2022";"07:16:00";"41";"ac02 - Aci";"776";"BR-365/MG";"Oeste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"04/06/2022";"11:58:00";"138";"ac03 - Aci";"652,8";"BR-365/MG";"Leste";"Choque - Elemento de Drenagem";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"04/06/2022";"17:07:00";"224";"ac02 - Aci";"106,25";"BR-364/GO";"Oeste";"Colisão Frontal";0;0;0;0;0;0;0;0;0;2;1;0;0;2;0
"04/06/2022";"21:33:00";"296";"ac03 - Aci";"101";"BR-364/GO";"Leste";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
